Type;File;Inner Cond.;Depends on;Inner No.;Depends on No.
nesting depends candidate;./drivers/tty/serial/crisv10.c;!(CONFIG_ETRAX_SERIAL_FAST_TIMER);(CONFIG_ETRAX_SERIAL);4150;0
nesting depends candidate;./drivers/tty/serial/crisv10.c;(CONFIG_ETRAX_RS485);(CONFIG_ETRAX_SERIAL);4155;0
nesting depends candidate;./drivers/tty/serial/crisv10.c;(CONFIG_ETRAX_RS485_ON_PA);(CONFIG_ETRAX_SERIAL) && ((CONFIG_ETRAX_RS485));4156;4155
nesting depends candidate;./drivers/tty/serial/crisv10.c;(CONFIG_ETRAX_RS485);(CONFIG_ETRAX_SERIAL);4216;0
nesting depends candidate;./drivers/tty/serial/crisv10.c;CONFIG_ETRAX_FAST_TIMER;(CONFIG_ETRAX_SERIAL);4235;0
nesting depends candidate;./drivers/tty/serial/crisv10.c;CONFIG_ETRAX_SERIAL_FAST_TIMER;(CONFIG_ETRAX_SERIAL) && (CONFIG_ETRAX_FAST_TIMER);4236;4235
nesting depends candidate;./drivers/tty/serial/crisv10.c;CONFIG_ETRAX_RS485;(CONFIG_ETRAX_SERIAL) && (CONFIG_ETRAX_FAST_TIMER);4239;4235
nesting depends candidate;./drivers/tty/serial/crisv10.c;! CONFIG_ETRAX_KGDB;(CONFIG_ETRAX_SERIAL);4245;0
nesting depends candidate;./drivers/tty/serial/netx-serial.c;(CONFIG_SERIAL_NETX_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_NETX || CONFIG_SERIAL_NETX_MODULE));18;0
nesting depends candidate;./drivers/tty/serial/netx-serial.c;CONFIG_SERIAL_NETX_CONSOLE;((CONFIG_SERIAL_NETX || CONFIG_SERIAL_NETX_MODULE));527;0
nesting depends candidate;./drivers/tty/serial/uartlite.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_UARTLITE || CONFIG_SERIAL_UARTLITE_MODULE));367;0
nesting depends candidate;./drivers/tty/serial/uartlite.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_UARTLITE || CONFIG_SERIAL_UARTLITE_MODULE));402;0
nesting depends candidate;./drivers/tty/serial/uartlite.c;CONFIG_SERIAL_UARTLITE_CONSOLE;((CONFIG_SERIAL_UARTLITE || CONFIG_SERIAL_UARTLITE_MODULE));412;0
nesting depends candidate;./drivers/tty/serial/uartlite.c;CONFIG_SERIAL_UARTLITE_CONSOLE;((CONFIG_SERIAL_UARTLITE || CONFIG_SERIAL_UARTLITE_MODULE));531;0
nesting depends candidate;./drivers/tty/serial/uartlite.c;(CONFIG_OF);((CONFIG_SERIAL_UARTLITE || CONFIG_SERIAL_UARTLITE_MODULE));623;0
nesting depends candidate;./drivers/tty/serial/uartlite.c;CONFIG_OF;((CONFIG_SERIAL_UARTLITE || CONFIG_SERIAL_UARTLITE_MODULE));638;0
nesting depends candidate;./drivers/tty/serial/pxa.c;(CONFIG_SERIAL_PXA_CONSOLE) && (CONFIG_MAGIC_SYSRQ);(CONFIG_SERIAL_PXA);26;0
nesting depends candidate;./drivers/tty/serial/pxa.c;CONFIG_SERIAL_PXA_CONSOLE;(CONFIG_SERIAL_PXA);147;0
nesting depends candidate;./drivers/tty/serial/pxa.c;CONFIG_SERIAL_PXA_CONSOLE;(CONFIG_SERIAL_PXA);599;0
nesting depends candidate;./drivers/tty/serial/pxa.c;CONFIG_CONSOLE_POLL;(CONFIG_SERIAL_PXA) && (CONFIG_SERIAL_PXA_CONSOLE);684;599
nesting depends candidate;./drivers/tty/serial/pxa.c;(CONFIG_CONSOLE_POLL) && (CONFIG_SERIAL_PXA_CONSOLE);(CONFIG_SERIAL_PXA);784;0
nesting depends candidate;./drivers/tty/serial/pxa.c;CONFIG_PM;(CONFIG_SERIAL_PXA);800;0
nesting depends candidate;./drivers/tty/serial/pxa.c;CONFIG_PM;(CONFIG_SERIAL_PXA);936;0
nesting depends candidate;./drivers/tty/serial/21285.c;CONFIG_SERIAL_21285_CONSOLE;((CONFIG_SERIAL_21285 || CONFIG_SERIAL_21285_MODULE));369;0
nesting depends candidate;./drivers/tty/serial/dz.c;(CONFIG_SERIAL_DZ_CONSOLE) && (CONFIG_MAGIC_SYSRQ);(CONFIG_SERIAL_DZ);31;0
nesting depends candidate;./drivers/tty/serial/dz.c;CONFIG_SERIAL_DZ_CONSOLE;(CONFIG_SERIAL_DZ);792;0
nesting depends candidate;./drivers/tty/serial/st-asc.c;(CONFIG_SERIAL_ST_ASC_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_ST_ASC || CONFIG_SERIAL_ST_ASC_MODULE));13;0
nesting depends candidate;./drivers/tty/serial/st-asc.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_ST_ASC || CONFIG_SERIAL_ST_ASC_MODULE));617;0
nesting depends candidate;./drivers/tty/serial/st-asc.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_ST_ASC || CONFIG_SERIAL_ST_ASC_MODULE));659;0
nesting depends candidate;./drivers/tty/serial/st-asc.c;CONFIG_OF;((CONFIG_SERIAL_ST_ASC || CONFIG_SERIAL_ST_ASC_MODULE));722;0
nesting depends candidate;./drivers/tty/serial/st-asc.c;CONFIG_PM_SLEEP;((CONFIG_SERIAL_ST_ASC || CONFIG_SERIAL_ST_ASC_MODULE));760;0
nesting depends candidate;./drivers/tty/serial/st-asc.c;CONFIG_SERIAL_ST_ASC_CONSOLE;((CONFIG_SERIAL_ST_ASC || CONFIG_SERIAL_ST_ASC_MODULE));781;0
nesting depends candidate;./drivers/tty/serial/sirfsoc_uart.c;CONFIG_SERIAL_SIRFSOC_CONSOLE;((CONFIG_SERIAL_SIRFSOC || CONFIG_SERIAL_SIRFSOC_MODULE));1083;0
nesting depends candidate;./drivers/tty/serial/sirfsoc_uart.c;CONFIG_SERIAL_SIRFSOC_CONSOLE;((CONFIG_SERIAL_SIRFSOC || CONFIG_SERIAL_SIRFSOC_MODULE));1161;0
nesting depends candidate;./drivers/tty/serial/sirfsoc_uart.c;CONFIG_PM_SLEEP;((CONFIG_SERIAL_SIRFSOC || CONFIG_SERIAL_SIRFSOC_MODULE));1442;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CTSRTS;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));53;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CTSRTS;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));215;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CTSRTS;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));296;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CTSRTS;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));449;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CTSRTS;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));499;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CONSOLE;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));609;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CTSRTS;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE)) && (CONFIG_SERIAL_BFIN_SPORT_CONSOLE);619;609
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_PM;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));720;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CTSRTS;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));815;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CONSOLE;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));830;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CONSOLE;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));837;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_PM;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));879;0
nesting depends candidate;./drivers/tty/serial/bfin_sport_uart.c;CONFIG_SERIAL_BFIN_SPORT_CONSOLE;((CONFIG_SERIAL_BFIN_SPORT || CONFIG_SERIAL_BFIN_SPORT_MODULE));885;0
nesting depends candidate;./drivers/tty/serial/kgdboc.c;CONFIG_KDB_KEYBOARD;((CONFIG_KGDB_SERIAL_CONSOLE || CONFIG_KGDB_SERIAL_CONSOLE_MODULE));41;0
nesting depends candidate;./drivers/tty/serial/kgdboc.c;CONFIG_KGDB_SERIAL_CONSOLE;((CONFIG_KGDB_SERIAL_CONSOLE || CONFIG_KGDB_SERIAL_CONSOLE_MODULE));315;0
nesting depends candidate;./drivers/tty/serial/ip22zilog.c;(CONFIG_SERIAL_IP22_ZILOG_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_IP22_ZILOG || CONFIG_SERIAL_IP22_ZILOG_MODULE));40;0
nesting depends candidate;./drivers/tty/serial/ip22zilog.c;CONFIG_SERIAL_IP22_ZILOG_CONSOLE;((CONFIG_SERIAL_IP22_ZILOG || CONFIG_SERIAL_IP22_ZILOG_MODULE));995;0
nesting depends candidate;./drivers/tty/serial/ip22zilog.c;CONFIG_SERIAL_IP22_ZILOG_CONSOLE;((CONFIG_SERIAL_IP22_ZILOG || CONFIG_SERIAL_IP22_ZILOG_MODULE));1075;0
nesting depends candidate;./drivers/tty/serial/efm32-uart.c;(CONFIG_SERIAL_EFM32_UART_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_EFM32_UART || CONFIG_SERIAL_EFM32_UART_MODULE));1;0
nesting depends candidate;./drivers/tty/serial/efm32-uart.c;CONFIG_SERIAL_EFM32_UART_CONSOLE;((CONFIG_SERIAL_EFM32_UART || CONFIG_SERIAL_EFM32_UART_MODULE));510;0
nesting depends candidate;./drivers/tty/serial/ar933x_uart.c;CONFIG_OF;((CONFIG_SERIAL_AR933X || CONFIG_SERIAL_AR933X_MODULE));734;0
nesting depends candidate;./drivers/tty/serial/zs.c;(CONFIG_SERIAL_ZS_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_ZS || CONFIG_SERIAL_ZS_MODULE));46;0
nesting depends candidate;./drivers/tty/serial/zs.c;CONFIG_SERIAL_ZS_CONSOLE;((CONFIG_SERIAL_ZS || CONFIG_SERIAL_ZS_MODULE));1128;0
nesting depends candidate;./drivers/tty/serial/lpc32xx_hs.c;CONFIG_SERIAL_HS_LPC32XX_CONSOLE;((CONFIG_SERIAL_HS_LPC32XX || CONFIG_SERIAL_HS_LPC32XX_MODULE));104;0
nesting depends candidate;./drivers/tty/serial/lpc32xx_hs.c;CONFIG_PM;((CONFIG_SERIAL_HS_LPC32XX || CONFIG_SERIAL_HS_LPC32XX_MODULE));734;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;(CONFIG_SERIAL_PCH_UART_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));17;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_SERIAL_PCH_UART_CONSOLE;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));305;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_DEBUG_FS;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));315;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;! CONFIG_PCH_DMA;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1509;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;(CONFIG_CONSOLE_POLL) || (CONFIG_SERIAL_PCH_UART_CONSOLE);((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1527;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1560;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1624;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_SERIAL_PCH_UART_CONSOLE;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1630;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_DEBUG_FS;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1763;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_SERIAL_PCH_UART_CONSOLE;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1829;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_DEBUG_FS;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1836;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_SERIAL_PCH_UART_CONSOLE;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1845;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_DEBUG_FS;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1859;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_SERIAL_PCH_UART_CONSOLE;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1873;0
nesting depends candidate;./drivers/tty/serial/pch_uart.c;CONFIG_PM;((CONFIG_SERIAL_PCH_UART || CONFIG_SERIAL_PCH_UART_MODULE));1881;0
nesting depends candidate;./drivers/tty/serial/serial_ks8695.c;(CONFIG_SERIAL_KS8695_CONSOLE) && (CONFIG_MAGIC_SYSRQ);(CONFIG_SERIAL_KS8695);31;0
nesting depends candidate;./drivers/tty/serial/serial_ks8695.c;CONFIG_SERIAL_KS8695_CONSOLE;(CONFIG_SERIAL_KS8695);562;0
nesting depends candidate;./drivers/tty/serial/clps711x.c;(CONFIG_SERIAL_CLPS711X_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_CLPS711X || CONFIG_SERIAL_CLPS711X_MODULE));15;0
nesting depends candidate;./drivers/tty/serial/clps711x.c;CONFIG_SERIAL_CLPS711X_CONSOLE;((CONFIG_SERIAL_CLPS711X || CONFIG_SERIAL_CLPS711X_MODULE));358;0
nesting depends candidate;./drivers/tty/serial/clps711x.c;CONFIG_SERIAL_CLPS711X_CONSOLE;((CONFIG_SERIAL_CLPS711X || CONFIG_SERIAL_CLPS711X_MODULE));558;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));66;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c; (CONFIG_SERIAL_PMACZILOG_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));77;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_SERIAL_PMACZILOG_TTYS;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));94;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;(CONFIG_MAGIC_SYSRQ) && (CONFIG_SERIAL_CORE_CONSOLE);((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));263;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));737;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1351;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_CONSOLE_POLL;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1399;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1405;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_SERIAL_PMACZILOG_CONSOLE;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1812;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1847;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1922;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1933;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1942;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_SERIAL_PMACZILOG_CONSOLE;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE));1954;0
nesting depends candidate;./drivers/tty/serial/pmac_zilog.c;CONFIG_PPC_PMAC;((CONFIG_SERIAL_PMACZILOG || CONFIG_SERIAL_PMACZILOG_MODULE)) && (CONFIG_SERIAL_PMACZILOG_CONSOLE);2020;1954
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_SERIAL_MPSC_CONSOLE) && (CONFIG_MAGIC_SYSRQ);(CONFIG_SERIAL_MPSC);54;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);532;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);876;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;CONFIG_CONSOLE_POLL;(CONFIG_SERIAL_MPSC);924;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);951;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;CONFIG_CONSOLE_POLL;(CONFIG_SERIAL_MPSC);963;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);985;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;CONFIG_CONSOLE_POLL;(CONFIG_SERIAL_MPSC);1031;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);1061;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);1073;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);1107;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);1154;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);1180;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC);1199;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;CONFIG_CONSOLE_POLL;(CONFIG_SERIAL_MPSC);1548;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC) && (CONFIG_CONSOLE_POLL);1584;1548
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC) && (CONFIG_CONSOLE_POLL);1600;1548
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC) && (CONFIG_CONSOLE_POLL);1626;1548
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC) && (CONFIG_CONSOLE_POLL);1639;1548
nesting depends candidate;./drivers/tty/serial/mpsc.c;CONFIG_CONSOLE_POLL;(CONFIG_SERIAL_MPSC);1694;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;CONFIG_SERIAL_MPSC_CONSOLE;(CONFIG_SERIAL_MPSC);1708;0
nesting depends candidate;./drivers/tty/serial/mpsc.c;(CONFIG_PPC32) && !(CONFIG_NOT_COHERENT_CACHE);(CONFIG_SERIAL_MPSC) && (CONFIG_SERIAL_MPSC_CONSOLE);1752;1708
nesting depends candidate;./drivers/tty/serial/sunhv.c;(CONFIG_MAGIC_SYSRQ);(CONFIG_SERIAL_SUNHV);27;0
nesting depends candidate;./drivers/tty/serial/mxs-auart.c;(CONFIG_SERIAL_MXS_AUART_CONSOLE) && (CONFIG_MAGIC_SYSRQ);((CONFIG_SERIAL_MXS_AUART || CONFIG_SERIAL_MXS_AUART_MODULE));17;0
nesting depends candidate;./drivers/tty/serial/mxs-auart.c;CONFIG_SERIAL_MXS_AUART_CONSOLE;((CONFIG_SERIAL_MXS_AUART || CONFIG_SERIAL_MXS_AUART_MODULE));1009;0
nesting depends candidate;./drivers/tty/serial/mxs-auart.c;CONFIG_SERIAL_MXS_AUART_CONSOLE;((CONFIG_SERIAL_MXS_AUART || CONFIG_SERIAL_MXS_AUART_MODULE));1162;0
nesting depends candidate;./drivers/tty/serial/altera_jtaguart.c;(CONFIG_SERIAL_ALTERA_JTAGUART_CONSOLE);((CONFIG_SERIAL_ALTERA_JTAGUART || CONFIG_SERIAL_ALTERA_JTAGUART_MODULE));304;0
nesting depends candidate;./drivers/tty/serial/altera_jtaguart.c;(CONFIG_SERIAL_ALTERA_JTAGUART_CONSOLE_BYPASS);((CONFIG_SERIAL_ALTERA_JTAGUART || CONFIG_SERIAL_ALTERA_JTAGUART_MODULE)) && ((CONFIG_SERIAL_ALTERA_JTAGUART_CONSOLE));306;304
nesting depends candidate;./drivers/tty/serial/altera_jtaguart.c;CONFIG_OF;((CONFIG_SERIAL_ALTERA_JTAGUART || CONFIG_SERIAL_ALTERA_JTAGUART_MODULE));465;0
nesting depends candidate;./drivers/tty/serial/8250/8250_dw.c;CONFIG_64BIT;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_DW || CONFIG_SERIAL_8250_DW_MODULE)));126;0
nesting depends candidate;./drivers/tty/serial/8250/8250_dw.c;CONFIG_64BIT;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_DW || CONFIG_SERIAL_8250_DW_MODULE)));274;0
nesting depends candidate;./drivers/tty/serial/8250/8250_dw.c;CONFIG_PM_SLEEP;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_DW || CONFIG_SERIAL_8250_DW_MODULE)));532;0
nesting depends candidate;./drivers/tty/serial/8250/8250_dw.c;CONFIG_PM;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_DW || CONFIG_SERIAL_8250_DW_MODULE)));552;0
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;!(CONFIG_HPDCA) && !(CONFIG_HPAPCI);(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE)));22;0
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_HPAPCI;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE)));26;0
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_HPDCA;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE)));36;0
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_SERIAL_8250_CONSOLE;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE)));86;0
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_HPAPCI;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE))) && (CONFIG_SERIAL_8250_CONSOLE);113;86
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_HPDCA;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE))) && (CONFIG_SERIAL_8250_CONSOLE);126;86
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_HPDCA;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE)));156;0
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_SERIAL_8250_CONSOLE;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE))) && (CONFIG_HPDCA);163;156
nesting depends candidate;./drivers/tty/serial/8250/8250_hp300.c;CONFIG_HPAPCI;(((CONFIG_SERIAL_8250 || CONFIG_SERIAL_8250_MODULE) && (CONFIG_SERIAL_8250_HP300 || CONFIG_SERIAL_8250_HP300_MODULE)));205;0
